Count,Statename,Districtname,Subdistrictname,Blockname,Healthblockname,Healthfacilitytype,Facilityname,Nin,Functionality of Facilities
8545,Odisha,Balangir,Bangomunda,Muribahal,Muribahal,Health Sub Centre,Bhoipada,2641751124,
8545,Odisha,Balangir,Bangomunda,Bangomunda,Bangomunda,Health Sub Centre,BIRIPALI,6161245250,
8545,Odisha,Balangir,Bangomunda,Bangomunda,Bangomunda,Health Sub Centre,CHULIPHUNKA,5883572371,
8545,Odisha,Balangir,Bangomunda,Bangomunda,Bangomunda,Health Sub Centre,Khaira,8647245334,
8545,Odisha,Balangir,Bangomunda,Bangomunda,Bangomunda,Health Sub Centre,KHUJENBAHAL,7337828250,
8545,Odisha,Balangir,Bangomunda,Muribahal,Muribahal,Health Sub Centre,Lakhana,4875855639,
8545,Odisha,Balangir,Bangomunda,Muribahal,Muribahal,Health Sub Centre,Malpada,8766455649,
8545,Odisha,Balangir,Bangomunda,Bangomunda,Bangomunda,Health Sub Centre,MUNDAPADAR,8314636443,
8545,Odisha,Balangir,Bangomunda,Muribahal,Muribahal,Health Sub Centre,Sahajpani,8583183572,
8545,Odisha,Balangir,Bangomunda,Bangomunda,Bangomunda,Primary Health Centre,Bangomunda,8767355376,
8545,Odisha,Balangir,Bangomunda,Bangomunda,Bangomunda,Primary Health Centre,Belpada,1263844779,
8545,Odisha,Balangir,Bangomunda,Bangomunda,Bangomunda,Primary Health Centre,Bhalumunda,5828324821,
8545,Odisha,Balangir,Bangomunda,Bangomunda,Bangomunda,Primary Health Centre,Chuliphunka,4782246245,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Community Health Centre,Belpara,6516825111,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,BAGDOR,6611616415,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,BAHABAL,2618861880,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,Banmal,5773112510,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,BELPARA,2467471831,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,Dhumabhata,5422661156,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,Dunguripali,5226225414,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,GHAGURLI,8323863814,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,KANUT,7486188217,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,KAPANI,1668383670,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,KHAIRMAL,6384246184,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,Khalipathar,5651452251,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,Madhyapur,1776683763,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,MANDAL,1384868228,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,NUNHAD,8557376582,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,Salandi,6446718667,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,SARMUHAN,5548858231,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Health Sub Centre,Sulekela,2524566110,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Primary Health Centre,Khalipathar,7636625886,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Primary Health Centre,Mandal,6868635639,
8545,Odisha,Balangir,Belpara,Belpara,Belapara,Primary Health Centre,Suleikela,4727434625,
8545,Odisha,Balangir,Kantabanji,Notmapped,Notmapped,Community Health Centre,Kantabanji,3212372126,
8545,Odisha,Balangir,Kantabanji,Turekela,Turiekela,Health Sub Centre,Buromal,2845487251,
8545,Odisha,Balangir,Kantabanji,Turekela,Turiekela,Health Sub Centre,Chatuanka,6287587411,
8545,Odisha,Balangir,Kantabanji,Turekela,Turiekela,Health Sub Centre,Chaulsukha,7125353511,
8545,Odisha,Balangir,Kantabanji,Turekela,Turiekela,Health Sub Centre,Dhamandanga,3864658269,
8545,Odisha,Balangir,Kantabanji,Turekela,Turiekela,Health Sub Centre,Dumerchuan,1862651153,
8545,Odisha,Balangir,Kantabanji,Turekela,Turiekela,Health Sub Centre,Khagsa,7274428262,
8545,Odisha,Balangir,Kantabanji,Muribahal,Muribahal,Primary Health Centre,Gudighat,5337825870,
8545,Odisha,Balangir,Kantabanji,Muribahal,Muribahal,Primary Health Centre,Lebeda,8514388415,
8545,Odisha,Balangir,Kantabanji,Muribahal,Muribahal,Primary Health Centre,Patrapali,7266275887,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Community Health Centre,Khaprakhol,7715474586,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Baduden,4468361433,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Bhanpur,2375688278,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Dhandamunda,4836454415,
8545,Odisha,Balangir,Khaprakhol,Belpara,Belapara,Health Sub Centre,GAMBHARI,3787352768,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Ghunsar,1113176422,
8545,Odisha,Balangir,Khaprakhol,Belpara,Belapara,Health Sub Centre,Kandhenjhula,4426166882,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Khaprakhol,8633871366,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Lathor,7448146410,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Maharapadar,5817246787,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Malpada,5731888326,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Odiapali,2835764768,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Padiabahal,3328277581,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Rengali,1458853478,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Sangurjebhata,4681855831,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Sargipali,3261331254,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Sunamudi,7257387188,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Health Sub Centre,Telenpali,6738588158,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Primary Health Centre,Dhandamunda,8148754560,
8545,Odisha,Balangir,Khaprakhol,Belpara,Belapara,OH,Gambhari,7368271834,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Primary Health Centre,Harishankar,5215352187,
8545,Odisha,Balangir,Khaprakhol,Khaprakhol,Khaparakhole,Primary Health Centre,Lathor,7255155561,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Community Health Centre,Agalpur,4444585626,
8545,Odisha,Balangir,Loisinga,Loisinga,Loisinga,Community Health Centre,Loisingha,5465778362,
8545,Odisha,Balangir,Loisinga,Loisinga,Loisinga,Health Sub Centre,Agalapali,2855433781,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Agalpur,5637845289,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Babupali,7386246248,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Badtika,5816615156,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Bakti,2734828359,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Bendra,1843332840,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Bharsuja,4485166831,
8545,Odisha,Balangir,Loisinga,Loisinga,Loisinga,Health Sub Centre,Budhipadar,4183458753,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Duduka,6356435880,
8545,Odisha,Balangir,Loisinga,Loisinga,Loisinga,Health Sub Centre,Dungripali,8767134813,
8545,Odisha,Balangir,Loisinga,Loisinga,Loisinga,Health Sub Centre,Hirapur,4511281612,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Jharnipali,6745167780,
8545,Odisha,Balangir,Loisinga,Loisinga,Loisinga,Health Sub Centre,Jogisurda,8885414550,
8545,Odisha,Balangir,Loisinga,Loisinga,Loisinga,Health Sub Centre,Kandajuri,3244728279,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Kutasingha,6583727349,
8545,Odisha,Balangir,Loisinga,Loisinga,Loisinga,Health Sub Centre,Kutenpali,4463674566,
8545,Odisha,Balangir,Loisinga,Loisinga,Loisinga,Health Sub Centre,Loisingha,4775275771,
8545,Odisha,Balangir,Loisinga,Gudvella,Gudvella,Health Sub Centre,Nagaon,7524878134,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Rengali,8243734327,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Rinbachan,6784471416,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Roth,4288186655,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Salevata,6677813286,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Health Sub Centre,Uparbahal,8381644239,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Primary Health Centre,Bendra,8453236773,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Primary Health Centre,Duduka,4146682770,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Primary Health Centre,Roth,5436547680,
8545,Odisha,Balangir,Loisinga,Agalpur,Agalpur,Primary Health Centre,Salevata,2824387266,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Community Health Centre,Ghasian,6873357724,
8545,Odisha,Balangir,Patnagarh,Khaprakhol,Khaparakhole,Health Sub Centre,Bagmund,5684383267,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Balipata,8672874511,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Banaimunda,1524734884,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Barpadar,8768831136,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Bhainsa,1377116510,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Bilaisathi,6876441186,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Damkipali,2356351250,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Dangbahal,6256126134,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Fatamunda,6814833726,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Gangasagar,6738753638,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Gerda,7237433466,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Ghasian,1311113482,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Jhankarpali,1622848446,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Jogimunda,3787522741,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Kendumundi,8344142347,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Larambha,3576611150,
8545,Odisha,Balangir,Patnagarh,Khaprakhol,Khaparakhole,Health Sub Centre,Luhasingha,8487182134,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Mundomahul,3738243751,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Padhel,2226118616,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Pandamunda,4271211320,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Pipaldabar,1187767775,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Sunamudi,8558366640,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Tamian,8324524746,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Health Sub Centre,Tendapadar,1243548870,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Primary Health Centre,Bhainsa,2422868642,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Primary Health Centre,Dangbahal,8735578174,
8545,Odisha,Balangir,Patnagarh,Khaprakhol,Khaparakhole,Primary Health Centre,Luhasingha,5673777750,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Primary Health Centre,Solabandh,3672753849,
8545,Odisha,Balangir,Patnagarh,Patnagarh,Patnagarh,Primary Health Centre,Tamian,1641786841,
8545,Odisha,Balangir,Patnagarh,Notmapped,Notmapped,Sub District Hospital,Patnagarh SDH,4417187764,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Community Health Centre,Saintala,4262723887,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Barahmal,4547854655,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Belgaon,6878518411,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Bhadra,2678576824,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Budhabahal,3474677550,
8545,Odisha,Balangir,Saintala,Muribahal,Muribahal,Health Sub Centre,Chalki,4556758748,
8545,Odisha,Balangir,Saintala,Muribahal,Muribahal,Health Sub Centre,Chanabahal,2821787377,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Dharabgarh,6678437614,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Gandapatrapali,3832873354,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Ghunsar,2281211272,
8545,Odisha,Balangir,Saintala,Muribahal,Muribahal,Health Sub Centre,Gudighat,6647818621,
8545,Odisha,Balangir,Saintala,Muribahal,Muribahal,Health Sub Centre,Ichhapada,6278467623,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Jharbahali,1151861182,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Jurabandh,2138833682,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Kandhkelgaon,6766771445,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Karamtala,7778822614,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Kuargaon,7373722680,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Kumbhari,7471845243,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Kusmal,8653834328,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Saintala,7435637678,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Samara,1128852116,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Sikapatrapali,4578238539,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Health Sub Centre,Tikrapada,8546775332,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Primary Health Centre,BELGAON,7782346170,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Primary Health Centre,Budabahal,1115586354,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Primary Health Centre,GHUNSAR,6854367270,
8545,Odisha,Balangir,Saintala,Saintala,Saintala,Primary Health Centre,TIKRAPARA,1382486643,
8545,Odisha,Balangir,Sindhekela,Bangomunda,Bangomunda,Community Health Centre,Sindhekela,7442787128,
8545,Odisha,Balangir,Sindhekela,Bangomunda,Bangomunda,Health Sub Centre,Alanda,1641581218,
8545,Odisha,Balangir,Sindhekela,Bangomunda,Bangomunda,Health Sub Centre,ARSATULA,3376438325,
8545,Odisha,Balangir,Sindhekela,Bangomunda,Bangomunda,Health Sub Centre,BATHARLA,2875718674,
8545,Odisha,Balangir,Sindhekela,Bangomunda,Bangomunda,Health Sub Centre,BUSLAD,2843558376,
8545,Odisha,Balangir,Sindhekela,Bangomunda,Bangomunda,Health Sub Centre,CHANDOTARA,7786353248,
8545,Odisha,Balangir,Sindhekela,Titlagarh,Titilagarh,Health Sub Centre,Chantipala,3216768782,
8545,Odisha,Balangir,Sindhekela,Bangomunda,Bangomunda,Health Sub Centre,DEDGAON,2261583112,
8545,Odisha,Balangir,Sindhekela,Bangomunda,Bangomunda,Health Sub Centre,JHARIAL,1461112581,
8545,Odisha,Balangir,Sindhekela,Titlagarh,Titilagarh,Health Sub Centre,Kursud,7553788659,
8545,Odisha,Balangir,Sindhekela,Muribahal,Muribahal,Health Sub Centre,Lebeda,6248328335,
8545,Odisha,Balangir,Sindhekela,Titlagarh,Titilagarh,Health Sub Centre,Parasara,2312325356,
8545,Odisha,Balangir,Sindhekela,Bangomunda,Bangomunda,Health Sub Centre,SINDHEKELA,2386714683,
8545,Odisha,Balangir,Sindhekela,Bangomunda,Bangomunda,Health Sub Centre,TUREKELA,6887112784,
8545,Odisha,Balangir,Sindhekela,Bangomunda,Bangomunda,Primary Health Centre,Jamakhunta,1115586321,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Community Health Centre,Kholan,6215542314,
8545,Odisha,Balangir,Titlagarh,Muribahal,Muribahal,Community Health Centre,Muribahal,1272172253,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Amurla,1523878682,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Banjipadar,1652455559,
8545,Odisha,Balangir,Titlagarh,Muribahal,Muribahal,Health Sub Centre,Bankel,7847533416,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Bijepur,1251434211,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Desil,7348712469,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Gulmi,7273145883,
8545,Odisha,Balangir,Titlagarh,Muribahal,Muribahal,Health Sub Centre,Haldi,8264344238,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Katarkela,6346772764,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Kholan,2747671382,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Kuskela,5574444757,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Luthurbandh,1145251375,
8545,Odisha,Balangir,Titlagarh,Muribahal,Muribahal,Health Sub Centre,Malisira,5413488247,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Marlad,3861633844,
8545,Odisha,Balangir,Titlagarh,Muribahal,Muribahal,Health Sub Centre,Muribahal,1457556114,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Nanajhar,4477666269,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Naren,7524483455,
8545,Odisha,Balangir,Titlagarh,Muribahal,Muribahal,Health Sub Centre,Patrapali,3121516649,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Sagadghat,6512415149,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Sanpatrapali,2812838288,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Health Sub Centre,Sihini,8448261423,
8545,Odisha,Balangir,Titlagarh,Muribahal,Muribahal,Health Sub Centre,Sirol,2245882689,
8545,Odisha,Balangir,Titlagarh,Muribahal,Muribahal,Health Sub Centre,Tetelkhunti,2747414858,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Primary Health Centre,Bhatipada,5185873477,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Primary Health Centre,BIJEPUR,7188714427,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Primary Health Centre,KURSUD,4835277544,
8545,Odisha,Balangir,Titlagarh,Titlagarh,Titilagarh,Primary Health Centre,LUTHURBANDH,1788741369,
8545,Odisha,Balangir,Titlagarh,Notmapped,Notmapped,Sub District Hospital,Titlagarh SDH,8176664343,
8545,Odisha,Balangir,Turekela,Turekela,Turiekela,Community Health Centre,Turekela,2381823877,
8545,Odisha,Balangir,Turekela,Turekela,Turiekela,Health Sub Centre,Badbanki,7654677579,
8545,Odisha,Balangir,Turekela,Turekela,Turiekela,Health Sub Centre,Dholmandal,4732643640,
8545,Odisha,Balangir,Turekela,Turekela,Turiekela,Health Sub Centre,Ghunesh,5211585533,
8545,Odisha,Balangir,Turekela,Turekela,Turiekela,Health Sub Centre,Jharni,5148687667,
8545,Odisha,Balangir,Turekela,Turekela,Turiekela,Health Sub Centre,Kuspali,4235444850,
8545,Odisha,Balangir,Turekela,Turekela,Turiekela,Health Sub Centre,Mahakhand,8126121170,
8545,Odisha,Balangir,Turekela,Turekela,Turiekela,Health Sub Centre,Mahulbahali,6646567443,
8545,Odisha,Balangir,Turekela,Turekela,Turiekela,Health Sub Centre,Mahulpati,1835278746,
8545,Odisha,Balangir,Turekela,Turekela,Turiekela,Health Sub Centre,Turekela,8416374422,
8545,Odisha,Balangir,Turekela,Turekela,Turiekela,Primary Health Centre,Baddukela,5155255762,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Community Health Centre,Deogaon,7211582122,
8545,Odisha,Balangir,Tushura,Gudvella,Gudvella,Community Health Centre,Gudvela,4742326749,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Arjunpur,4283634725,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Badabandha,5657883541,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Bandhapada,7747513476,
8545,Odisha,Balangir,Tushura,Gudvella,Gudvella,Health Sub Centre,Bhuanpada,3413778337,
8545,Odisha,Balangir,Tushura,Balangir,Bolangir,Health Sub Centre,BIDIGHAT,3678767223,
8545,Odisha,Balangir,Tushura,Gudvella,Gudvella,Health Sub Centre,Dahimal,2578763373,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Deogaon,8778556418,
8545,Odisha,Balangir,Tushura,Gudvella,Gudvella,Health Sub Centre,Gambhariguda,3624817866,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Ghuchipali,5581834743,
8545,Odisha,Balangir,Tushura,Gudvella,Gudvella,Health Sub Centre,Ghuna,2353744747,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Gourgoth,3768552485,
8545,Odisha,Balangir,Tushura,Gudvella,Gudvella,Health Sub Centre,Gudvela,2687522884,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Jarasingha,8856667145,
8545,Odisha,Balangir,Tushura,Balangir,Bolangir,Health Sub Centre,KUDASINGHA,6873852815,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Kuturla,7678635637,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Mahalei,3548527773,
8545,Odisha,Balangir,Tushura,Agalpur,Agalpur,Health Sub Centre,Nagaon,8361344677,
8545,Odisha,Balangir,Tushura,Gudvella,Gudvella,Health Sub Centre,Nuapada,3827724364,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Ramchandrapur,2338372440,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Rugudipali,1482544770,
8545,Odisha,Balangir,Tushura,Gudvella,Gudvella,Health Sub Centre,Rusuda,4241737388,
8545,Odisha,Balangir,Tushura,Gudvella,Gudvella,Health Sub Centre,Samara,3821513151,
8545,Odisha,Balangir,Tushura,Balangir,Bolangir,Health Sub Centre,Sibatala,8247624185,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Singhamunda,5272551531,
8545,Odisha,Balangir,Tushura,Gudvella,Gudvella,Health Sub Centre,Tusra,3476148758,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Udar,8855184662,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Health Sub Centre,Uparjhar,4274282286,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Primary Health Centre,Arjunpur,5667845373,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Primary Health Centre,Bandhpara,5628547381,
8545,Odisha,Balangir,Tushura,Deogaon,Deogaon,Primary Health Centre,Ramchandrapur,7544327856,
